Numero_BFS;Data_Vistoria;Data_Fiscalizacao;Status;Fiscal;Contratada;Regionaal;Tipo_Servico;Qtd_Inspecoes;Endereco;Coordenadas_Aceite;Coordenadas_Resposta;Coordenadas_Vistoria
9006;29/10/2025 09:23:52;29/10/2025 09:22:06;Sem Irregularidades;José de Arimatea de Souza Almeida;LOTE 3 - LIMPEBRAS | 40/SMSUB/COGEL/2025;Santana/Tucuruvi;Coleta manual de resíduos de varrição e de feiras-livres com compactador;1;R. Gen. José de Almeida Botelho, 308 - Parque Mandaqui, São Paulo - SP, 02422-090, Brasil;;;-23.4711609,-46.6335752
9015;29/10/2025 09:27:23;29/10/2025 09:20:38;Com Irregularidades;Vicente Malanga;LOTE 3 - LIMPEBRAS | 40/SMSUB/COGEL/2025;Santana/Tucuruvi;Coleta e transporte de entulho e grandes objetos depositados irregularmente nas vias, logradouros  e áreas públicas;1;Rua Canhemborá, 457 - Tucuruvi, São Paulo - SP, 02253-010, Brasil;;-23,4789149,-46,597136;-23.478889378474392,-46.597404996523586
9053;29/10/2025 09:53:02;29/10/2025 09:50:58;Com Irregularidades;Vicente Malanga;LOTE 3 - LIMPEBRAS | 40/SMSUB/COGEL/2025;Santana/Tucuruvi;Varrição manual de vias e logradouros públicos;1;R. Dr. Zuquim, 398 - Santana, São Paulo - SP, 02035-020, Brasil;;-23,501912,-46,6224149;-23.501903586866774,-46.622379301174504
9060;29/10/2025 09:56:51;29/10/2025 09:54:45;Com Irregularidades;Vicente Malanga;LOTE 3 - LIMPEBRAS | 40/SMSUB/COGEL/2025;Santana/Tucuruvi;Varrição manual de vias e logradouros públicos;1;R. Dr. Gabriel Piza, 407 - Santana, São Paulo - SP, 02036-011, Brasil;;-23,5020474,-46,6221681;-23.50207642325262,-46.62212987291566
9132;29/10/2025 10:41:55;29/10/2025 10:39:36;Com Irregularidades;Vicente Malanga;LOTE 3 - LIMPEBRAS | 40/SMSUB/COGEL/2025;Santana/Tucuruvi;Varrição manual de vias e logradouros públicos;1;Av. Braz Leme, 1977 - Santana, São Paulo - SP, 02022-010, Brasil;;-23,5033631,-46,6338098;-23.503642919437407,-46.633193375379136
9141;29/10/2025 10:46:53;29/10/2025 10:45:54;Com Irregularidades;José de Arimatea de Souza Almeida;LOTE 3 - LIMPEBRAS | 40/SMSUB/COGEL/2025;Santana/Tucuruvi;Coleta e transporte de entulho e grandes objetos depositados irregularmente nas vias, logradouros  e áreas públicas;1;R. Altinópolis, 464 - Água Fria, São Paulo - SP, 02334-001, Brasil;;-23,4828635,-46,619763;-23.4828761,-46.6197949
9158;29/10/2025 10:53:11;29/10/2025 10:51:37;Com Irregularidades;Vicente Malanga;LOTE 3 - LIMPEBRAS | 40/SMSUB/COGEL/2025;Santana/Tucuruvi;Varrição manual de vias e logradouros públicos;1;R. Dr. César, 658 - Santana, São Paulo - SP, 02013-002, Brasil;;-23,5031589,-46,6330583;-23.50312975795596,-46.63270774587888
9337;29/10/2025 15:10:10;29/10/2025 15:09:05;Sem Irregularidades;Vicente Malanga;LOTE 3 - LIMPEBRAS | 40/SMSUB/COGEL/2025;Santana/Tucuruvi;Operação dos Ecopontos;1;Rua dos Mártires Armênios, 519 - Jardim Leonor Mendes de Barros, São Paulo - SP, 02345-000, Brasil;;;-23.467467071837508,-46.6103103388147
9481;30/10/2025 09:14:01;30/10/2025 09:01:18;Com Irregularidades;Vicente Malanga;LOTE 3 - LIMPEBRAS | 40/SMSUB/COGEL/2025;Santana/Tucuruvi;Varrição manual de vias e logradouros públicos;1;R. Inglesa, 223 - Tucuruvi, São Paulo - SP, 02245-020, Brasil;;-23,4857835,-46,6100658;-23.4859083,-46.6100212
9498;30/10/2025 09:22:58;30/10/2025 09:21:24;Com Irregularidades;Vicente Malanga;LOTE 3 - LIMPEBRAS | 40/SMSUB/COGEL/2025;Santana/Tucuruvi;Varrição manual de vias e logradouros públicos;1;Av. Mal. Eurico Gaspar Dutra, 1166 - Santana, São Paulo - SP, 02239-010, Brasil;;-23,4900517,-46,612495;-23.490047814491056,-46.61247794087946
9521;30/10/2025 09:38:43;30/10/2025 09:36:45;Com Irregularidades;Vicente Malanga;LOTE 3 - LIMPEBRAS | 40/SMSUB/COGEL/2025;Santana/Tucuruvi;Varrição manual de vias e logradouros públicos;1;Rua Dr. Olavo Egídio, 743 - Santana, São Paulo - SP, 02037-001, Brasil;;-23,5001477,-46,6183999;-23.5000267,-46.6183983
9541;30/10/2025 09:57:15;30/10/2025 09:46:03;Com Irregularidades;Vicente Malanga;LOTE 3 - LIMPEBRAS | 40/SMSUB/COGEL/2025;Santana/Tucuruvi;Varrição manual de vias e logradouros públicos;1;R. Duarte de Azevedo, 91 - Santana, São Paulo - SP, 02036-055, Brasil;;-23,5009389,-46,625132;-23.500921115428543,-46.625096673780995
9561;30/10/2025 10:10:39;30/10/2025 10:09:10;Com Irregularidades;Vicente Malanga;LOTE 3 - LIMPEBRAS | 40/SMSUB/COGEL/2025;Santana/Tucuruvi;Varrição manual de vias e logradouros públicos;1;R. Dr. César, 21 - Santana, São Paulo - SP, 02013-000, Brasil;;-23,5027084,-46,6269454;-23.50279399052362,-46.626721451765924
9578;30/10/2025 10:24:07;30/10/2025 10:19:49;Com Irregularidades;Vicente Malanga;LOTE 3 - LIMPEBRAS | 40/SMSUB/COGEL/2025;Santana/Tucuruvi;Varrição mecanizada de vias e logradouros públicos;1;R. Carlos Escobar, 104 - Santana, São Paulo - SP, 02013-050, Brasil;;-23,5027008,-46,6350267;-23.502476687993727,-46.634976856886134
9618;30/10/2025 10:44:51;30/10/2025 10:42:37;Com Irregularidades;Vicente Malanga;LOTE 3 - LIMPEBRAS | 40/SMSUB/COGEL/2025;Santana/Tucuruvi;Varrição manual de vias e logradouros públicos;1;R. Paineira do Campo, 106a - Santana, São Paulo - SP, 02012-040, Brasil;;-23,5133302,-46,6271758;-23.51311011152798,-46.62667952149773
9631;30/10/2025 11:07:18;30/10/2025 11:04:19;Com Irregularidades;Vicente Malanga;LOTE 3 - LIMPEBRAS | 40/SMSUB/COGEL/2025;Santana/Tucuruvi;Coleta e transporte de entulho e grandes objetos depositados irregularmente nas vias, logradouros  e áreas públicas;1;R. Paulo de Faria, 96 - Vila Gustavo, São Paulo - SP, 02267-000, Brasil;;-23,4807069,-46,6025345;-23.480824874959197,-46.60265934233255
9886;31/10/2025 09:26:58;31/10/2025 09:25:54;Com Irregularidades;José de Arimatea de Souza Almeida;LOTE 3 - LIMPEBRAS | 40/SMSUB/COGEL/2025;Santana/Tucuruvi;Varrição manual de vias e logradouros públicos;1;R. Pedra Bonita, 8 - Vila Pedra Branca, São Paulo - SP, 02635-000, Brasil;;-23,458848,-46,6445844;-23.4588954,-46.6446574
9891;31/10/2025 09:30:20;31/10/2025 09:28:21;Com Irregularidades;José de Arimatea de Souza Almeida;LOTE 3 - LIMPEBRAS | 40/SMSUB/COGEL/2025;Santana/Tucuruvi;Equipe de Mutirão de Zeladoria de Vias e Logradouros Públicos;1;Estr. Horto Florestal, 330 - Vila Pedra Branca, São Paulo - SP, 02635-010, Brasil;;-23,4585247,-46,6433375;-23.458881119905314,-46.64338246327566
9973;31/10/2025 10:31:52;31/10/2025 10:30:29;Com Irregularidades;José de Arimatea de Souza Almeida;LOTE 3 - LIMPEBRAS | 40/SMSUB/COGEL/2025;Santana/Tucuruvi;Varrição manual de vias e logradouros públicos;1;Av. Santa Inês, 956 - Parque Mandaqui, São Paulo - SP, 02415-001, Brasil;;-23,4710219,-46,6299374;-23.4710669,-46.6298845
10015;31/10/2025 11:14:41;31/10/2025 11:11:34;Com Irregularidades;Vicente Malanga;LOTE 3 - LIMPEBRAS | 40/SMSUB/COGEL/2025;Santana/Tucuruvi;Coleta e transporte de entulho e grandes objetos depositados irregularmente nas vias, logradouros  e áreas públicas;1;Rua Rosa D'Agostino, 18 - Jardim São Paulo, São Paulo - SP, 02043-010, Brasil;;-23,4937217,-46,6122783;-23.493610229247043,-46.61217491881406
10036;31/10/2025 11:38:39;31/10/2025 11:35:51;Com Irregularidades;Vicente Malanga;LOTE 3 - LIMPEBRAS | 40/SMSUB/COGEL/2025;Santana/Tucuruvi;Coleta e transporte de entulho e grandes objetos depositados irregularmente nas vias, logradouros  e áreas públicas;1;Av. Gen. Ataliba Leonel, 4005 - Tucuruvi, São Paulo - SP, 02242-002, Brasil;;-23,4834124,-46,6024475;-23.483336082707297,-46.60237217212482
10139;31/10/2025 15:53:24;31/10/2025 15:51:18;Sem Irregularidades;Vicente Malanga;LOTE 3 - LIMPEBRAS | 40/SMSUB/COGEL/2025;Santana/Tucuruvi;Operação dos Ecopontos;1;R. Eduardo Vicente Nasser, 429 - Barro Branco (Zona Norte), São Paulo - SP, 02344-050, Brasil;;;-23.46723377053398,-46.609963780998896
10143;31/10/2025 16:07:32;31/10/2025 16:05:32;Com Irregularidades;Vicente Malanga;LOTE 3 - LIMPEBRAS | 40/SMSUB/COGEL/2025;Santana/Tucuruvi;Coleta e transporte de entulho e grandes objetos depositados irregularmente nas vias, logradouros  e áreas públicas;1;R. Eduardo Vicente Nasser, 789 - Barro Branco (Zona Norte), São Paulo - SP, 02344-050, Brasil;;-23,4643519,-46,6100578;-23.464985000391852,-46.60994483228008
10284;03/11/2025 09:14:50;03/11/2025 09:11:59;Com Irregularidades;SELIMP - Claudio Rogério Ulhoa Cintra ;LOTE 3 - LIMPEBRAS | 40/SMSUB/COGEL/2025;Santana/Tucuruvi;Coleta e transporte de entulho e grandes objetos depositados irregularmente nas vias, logradouros  e áreas públicas;1;R. Adolfo Samuel, 14 - Parque Mandaqui, São Paulo - SP, 02418-100, Brasil;;-23,4700324,-46,6277111;-23.46974875608595,-46.627836537228795
10293;03/11/2025 09:20:54;03/11/2025 09:15:43;Com Irregularidades;SELIMP - Claudio Rogério Ulhoa Cintra ;LOTE 3 - LIMPEBRAS | 40/SMSUB/COGEL/2025;Santana/Tucuruvi;Varrição manual de vias e logradouros públicos;1;R. Cel. Antônio Agostinho Bezerra, 1 - Parque Mandaqui, São Paulo - SP, 02418-110, Brasil;;-23,4700989,-46,6276809;-23.469931952119765,-46.627765329106595
10302;03/11/2025 09:23:25;03/11/2025 09:22:13;Com Irregularidades;José de Arimatea de Souza Almeida;LOTE 3 - LIMPEBRAS | 40/SMSUB/COGEL/2025;Santana/Tucuruvi;Varrição manual de vias e logradouros públicos;1;R. Gaurama, 531 - Água Fria, São Paulo - SP, 02339-020, Brasil;;-23,4787496,-46,6171816;-23.4788147,-46.6170801
10423;03/11/2025 10:03:24;03/11/2025 10:01:58;Com Irregularidades;José de Arimatea de Souza Almeida;LOTE 3 - LIMPEBRAS | 40/SMSUB/COGEL/2025;Santana/Tucuruvi;Coleta e transporte de entulho e grandes objetos depositados irregularmente nas vias, logradouros  e áreas públicas;1;Praça Srg. Tranqüilino Santana, 1017 - Vila Aurora (Zona Norte), São Paulo - SP, 02408-070, Brasil;;-23,4829339,-46,6297855;-23.4829136,-46.6300795
10442;03/11/2025 10:09:20;03/11/2025 10:08:14;Com Irregularidades;José de Arimatea de Souza Almeida;LOTE 3 - LIMPEBRAS | 40/SMSUB/COGEL/2025;Santana/Tucuruvi;Coleta e transporte de entulho e grandes objetos depositados irregularmente nas vias, logradouros  e áreas públicas;1;R. Helena do Sacramento, 654 - Vila Guaca, São Paulo - SP, 02433-020, Brasil;;-23,4831433,-46,6357433;-23.48314283161767,-46.635680977361396
10499;03/11/2025 10:29:49;03/11/2025 10:28:48;Com Irregularidades;José de Arimatea de Souza Almeida;LOTE 3 - LIMPEBRAS | 40/SMSUB/COGEL/2025;Santana/Tucuruvi;Coleta e transporte de entulho e grandes objetos depositados irregularmente nas vias, logradouros  e áreas públicas;1;Rua Lacerda Marques, 613 - Lauzane Paulista, São Paulo - SP, 02441-200, Brasil;;-23,477,-46,6428283;-23.4770462,-46.6428317
10518;03/11/2025 10:34:51;03/11/2025 10:33:12;Com Irregularidades;José de Arimatea de Souza Almeida;LOTE 3 - LIMPEBRAS | 40/SMSUB/COGEL/2025;Santana/Tucuruvi;Limpeza e desobstrução de bueiros, bocas de lobo e bocas de leão;1;R. Valorbe, 187 - Lauzane Paulista, São Paulo - SP, 02442-140, Brasil;;-23,4745536,-46,6428473;-23.47474653703959,-46.6427642594875
10679;03/11/2025 13:04:06;03/11/2025 12:59:50;Com Irregularidades;SELIMP - Claudio Rogério Ulhoa Cintra ;LOTE 3 - LIMPEBRAS | 40/SMSUB/COGEL/2025;Santana/Tucuruvi;Varrição manual de vias e logradouros públicos;1;Av. Nova Cantareira, 1347 - Água Fria, São Paulo - SP, 02331-002, Brasil;;-23,483578,-46,6138687;-23.48355474,-46.61389374
10703;03/11/2025 13:37:02;03/11/2025 13:34:34;Com Irregularidades;SELIMP - Claudio Rogério Ulhoa Cintra ;LOTE 3 - LIMPEBRAS | 40/SMSUB/COGEL/2025;Santana/Tucuruvi;Coleta e transporte de entulho e grandes objetos depositados irregularmente nas vias, logradouros  e áreas públicas;1;R. Padre José Rebouças, 1062 - Vila Dom Pedro II, São Paulo - SP, 02241-170, Brasil;;-23,4889521,-46,61053;-23.489126402161105,-46.610253616611146
10704;03/11/2025 13:37:22;03/11/2025 13:31:06;Com Irregularidades;SELIMP - Claudio Rogério Ulhoa Cintra ;LOTE 3 - LIMPEBRAS | 40/SMSUB/COGEL/2025;Santana/Tucuruvi;Coleta e transporte de entulho e grandes objetos depositados irregularmente nas vias, logradouros  e áreas públicas;1;R. Cap. Siqueira Barbosa, 51 - Santana, São Paulo - SP, 02241-030, Brasil;;-23,488973,-46,6104235;-23.489105135920635,-46.6104370892651
10759;03/11/2025 14:25:25;03/11/2025 14:24:02;Com Irregularidades;José de Arimatea de Souza Almeida;LOTE 3 - LIMPEBRAS | 40/SMSUB/COGEL/2025;Santana/Tucuruvi;Coleta e transporte de entulho e grandes objetos depositados irregularmente nas vias, logradouros  e áreas públicas;1;Av. Guapira, 1470 - Tucuruvi, São Paulo - SP, 02265-002, Brasil;;-23,4748242,-46,5907588;-23.474908913526633,-46.59082394838067
11472;05/11/2025 09:06:17;05/11/2025 09:03:56;Com Irregularidades;Vicente Malanga;LOTE 3 - LIMPEBRAS | 40/SMSUB/COGEL/2025;Santana/Tucuruvi;Varrição manual de vias e logradouros públicos;1;Av. Cruzeiro do Sul, 2485 - Santana, São Paulo - SP, 02031-000, Brasil;;-23,5094913,-46,6251312;-23.509502859450826,-46.62507416770255
11481;05/11/2025 09:13:37;05/11/2025 09:12:11;Com Irregularidades;Vicente Malanga;LOTE 3 - LIMPEBRAS | 40/SMSUB/COGEL/2025;Santana/Tucuruvi;Varrição mecanizada de vias e logradouros públicos;1;R. Manuel dos Santos Neto, 23 - Santana, São Paulo - SP, 02032-010, Brasil;;-23,5099454,-46,6243882;-23.5099153,-46.6244342
11519;05/11/2025 09:42:24;05/11/2025 09:40:29;Com Irregularidades;Vicente Malanga;LOTE 3 - LIMPEBRAS | 40/SMSUB/COGEL/2025;Santana/Tucuruvi;Varrição manual de vias e logradouros públicos;1;Rua leite de morais 67 - Box b2 - Santana, São Paulo - SP, 02034-020, Brasil;;-23,5030935,-46,6244736;-23.50316423805044,-46.624344935127624
11524;05/11/2025 09:44:41;05/11/2025 09:43:49;Com Irregularidades;Vicente Malanga;LOTE 3 - LIMPEBRAS | 40/SMSUB/COGEL/2025;Santana/Tucuruvi;Varrição mecanizada de vias e logradouros públicos;1;Av. Cruzeiro do Sul, 3108 - Santana, São Paulo - SP, 02030-200, Brasil;;-23,5033578,-46,6245428;-23.50366879559573,-46.62458593366084
11554;05/11/2025 09:55:10;05/11/2025 09:34:59;Com Irregularidades;Vicente Malanga;LOTE 3 - LIMPEBRAS | 40/SMSUB/COGEL/2025;Santana/Tucuruvi;Varrição manual de vias e logradouros públicos;1;Av. Cruzeiro do Sul, 3172 - Santana, São Paulo - SP, 02030-200, Brasil;;-23,5031635,-46,6245498;-23.5029943057543,-46.62452873114577
11586;05/11/2025 10:15:28;05/11/2025 10:14:20;Com Irregularidades;Vicente Malanga;LOTE 3 - LIMPEBRAS | 40/SMSUB/COGEL/2025;Santana/Tucuruvi;Varrição manual de vias e logradouros públicos;1;R. Dr. César, 658 - Santana, São Paulo - SP, 02013-002, Brasil;;-23,5029738,-46,6324202;-23.503106405728154,-46.63265095507412
11597;05/11/2025 10:23:04;05/11/2025 10:00:46;Com Irregularidades;SELIMP - Sergio Watanabe;LOTE 3 - LIMPEBRAS | 40/SMSUB/COGEL/2025;Vila Maria/Vila Guilherme;Coleta e transporte de entulho e grandes objetos depositados irregularmente nas vias, logradouros  e áreas públicas;1;R. Srg. José Pessoto Sobrinho, 271 - Parque Novo Mundo, São Paulo - SP, 02178-000, Brasil;;-23,5198838,-46,5704484;-23.519779350292737,-46.57034894369889
11598;05/11/2025 10:23:14;05/11/2025 10:02:56;Com Irregularidades;SELIMP - Sergio Watanabe;LOTE 3 - LIMPEBRAS | 40/SMSUB/COGEL/2025;Vila Maria/Vila Guilherme;Coleta e transporte de entulho e grandes objetos depositados irregularmente nas vias, logradouros  e áreas públicas;1;R. Sd. José Pires Barbosa Filho, 7 - Parque Novo Mundo, São Paulo - SP, 02178-020, Brasil;;-23,5201626,-46,570433;-23.520147823662402,-46.57044482405508
11599;05/11/2025 10:23:26;05/11/2025 10:07:03;Com Irregularidades;SELIMP - Sergio Watanabe;LOTE 3 - LIMPEBRAS | 40/SMSUB/COGEL/2025;Vila Maria/Vila Guilherme;Coleta e transporte de entulho e grandes objetos depositados irregularmente nas vias, logradouros  e áreas públicas;1;Av. Ten. Amaro Felicíssimo da Silveira, 16 - Vila Maria, São Paulo - SP, 02174, Brasil;;-23,5271433,-46,5737833;-23.523743208580196,-46.57146088077664
11600;05/11/2025 10:23:38;05/11/2025 10:10:23;Com Irregularidades;SELIMP - Sergio Watanabe;LOTE 3 - LIMPEBRAS | 40/SMSUB/COGEL/2025;Vila Maria/Vila Guilherme;Limpeza e desobstrução de bueiros, bocas de lobo e bocas de leão;1;Av. Ten. Amaro Felicíssimo da Silveira, 183 - Parque Novo Mundo, São Paulo - SP, 02177-010, Brasil;;-23,52122,-46,5756517;-23.523955,-46.5716267
11602;05/11/2025 10:24:05;05/11/2025 10:16:32;Com Irregularidades;SELIMP - Sergio Watanabe;LOTE 3 - LIMPEBRAS | 40/SMSUB/COGEL/2025;Vila Maria/Vila Guilherme;Coleta e transporte de entulho e grandes objetos depositados irregularmente nas vias, logradouros  e áreas públicas;1;R. Srg. José Pessoto Sobrinho, 410 - Parque Novo Mundo, São Paulo - SP, 02178-000, Brasil;;-23,5208283,-46,5715833;-23.520828285882633,-46.57135835020812
11603;05/11/2025 10:24:15;05/11/2025 10:21:09;Com Irregularidades;SELIMP - Sergio Watanabe;LOTE 3 - LIMPEBRAS | 40/SMSUB/COGEL/2025;Vila Maria/Vila Guilherme;Coleta e transporte de entulho e grandes objetos depositados irregularmente nas vias, logradouros  e áreas públicas;1;R. Dilce Freitas da Silva, Nº 111 - Parque Novo Mundo, São Paulo - SP, 02178-060, Brasil;;-23,5200115,-46,5715445;-23.521262943876433,-46.57140852491592
11611;05/11/2025 10:27:20;05/11/2025 10:24:51;Com Irregularidades;SELIMP - Sergio Watanabe;LOTE 3 - LIMPEBRAS | 40/SMSUB/COGEL/2025;Vila Maria/Vila Guilherme;Coleta e transporte de entulho e grandes objetos depositados irregularmente nas vias, logradouros  e áreas públicas;1;Av. Ten. Amaro Felicíssimo da Silveira, 665 - Vila Maria, São Paulo - SP, 02177-010, Brasil;;-23,5191183,-46,5715117;-23.5190216,-46.571515
11614;05/11/2025 10:30:40;05/11/2025 10:29:14;Com Irregularidades;SELIMP - Sergio Watanabe;LOTE 3 - LIMPEBRAS | 40/SMSUB/COGEL/2025;Vila Maria/Vila Guilherme;Coleta e transporte de entulho e grandes objetos depositados irregularmente nas vias, logradouros  e áreas públicas;1;R. Bicicleta, 33 - Parque Vila Maria, São Paulo - SP, 02175-030, Brasil;;-23,5181769,-46,5714967;-23.5181274119575,-46.5715102185647
11624;05/11/2025 10:33:43;05/11/2025 10:32:39;Com Irregularidades;SELIMP - Sergio Watanabe;LOTE 3 - LIMPEBRAS | 40/SMSUB/COGEL/2025;Vila Maria/Vila Guilherme;Coleta e transporte de entulho e grandes objetos depositados irregularmente nas vias, logradouros  e áreas públicas;1;Av. Ten. Amaro Felicíssimo da Silveira, 451 - Vila Maria, São Paulo - SP, 02177-010, Brasil;;-23,5166712,-46,5714353;-23.516806464645967,-46.571305723251754
11638;05/11/2025 10:39:14;05/11/2025 10:36:07;Com Irregularidades;Vicente Malanga;LOTE 3 - LIMPEBRAS | 40/SMSUB/COGEL/2025;Santana/Tucuruvi;Coleta e transporte de entulho e grandes objetos depositados irregularmente nas vias, logradouros  e áreas públicas;1;Av. Eng. Caetano Álvares, 4307 - Vila Romero, São Paulo - SP, 02469-127, Brasil;;-23,4872317,-46,6467067;-23.487274115309482,-46.64677893733307
11643;05/11/2025 10:43:46;05/11/2025 10:42:32;Com Irregularidades;SELIMP - Sergio Watanabe;LOTE 3 - LIMPEBRAS | 40/SMSUB/COGEL/2025;Vila Maria/Vila Guilherme;Coleta e transporte de entulho e grandes objetos depositados irregularmente nas vias, logradouros  e áreas públicas;1;Rua Badajoz, 39 - Jardim Andarai, São Paulo - SP, 02169-050, Brasil;;-23,51779,-46,5765333;-23.517796837722813,-46.576473404574536
11656;05/11/2025 10:54:49;05/11/2025 10:51:42;Com Irregularidades;Vicente Malanga;LOTE 3 - LIMPEBRAS | 40/SMSUB/COGEL/2025;Santana/Tucuruvi;Varrição manual de vias e logradouros públicos;1;Av. Direitos Humanos, 1425 - Lauzane Paulista, São Paulo - SP, 02475, Brasil;;-23,4781788,-46,6440221;-23.478185319749254,-46.643913305162506
11665;05/11/2025 10:59:06;05/11/2025 10:55:27;Com Irregularidades;Vicente Malanga;LOTE 3 - LIMPEBRAS | 40/SMSUB/COGEL/2025;Santana/Tucuruvi;Coleta e transporte de entulho e grandes objetos depositados irregularmente nas vias, logradouros  e áreas públicas;1;Av. Direitos Humanos, 1170 - Imirim, São Paulo - SP, 02475-001, Brasil;;-23,4780891,-46,6436016;-23.477962800258037,-46.6436986139288
11684;05/11/2025 11:05:25;05/11/2025 11:03:30;Com Irregularidades;Vicente Malanga;LOTE 3 - LIMPEBRAS | 40/SMSUB/COGEL/2025;Santana/Tucuruvi;Coleta e transporte de entulho e grandes objetos depositados irregularmente nas vias, logradouros  e áreas públicas;1;Av. Direitos Humanos, 2077 - Lauzane Paulista, São Paulo - SP, 02475-000, Brasil;;-23,475815,-46,639395;-23.47578186420789,-46.639483124829844
11689;05/11/2025 11:10:29;05/11/2025 11:08:20;Com Irregularidades;Vicente Malanga;LOTE 3 - LIMPEBRAS | 40/SMSUB/COGEL/2025;Santana/Tucuruvi;Coleta e transporte de entulho e grandes objetos depositados irregularmente nas vias, logradouros  e áreas públicas;1;Rua Judith Zumkeller, 762 - Parque Mandaqui, São Paulo - SP, 02422-020, Brasil;;-23,4737833,-46,638085;-23.47384157407998,-46.637886501302674
11854;05/11/2025 16:15:37;05/11/2025 16:14:10;Com Irregularidades;SELIMP - Claudio Rogério Ulhoa Cintra ;LOTE 3 - LIMPEBRAS | 40/SMSUB/COGEL/2025;Santana/Tucuruvi;Coleta e transporte de entulho e grandes objetos depositados irregularmente nas vias, logradouros  e áreas públicas;1;R. Cap. Francisco Lipi, 385 - Vila Dom Pedro II, São Paulo - SP, 02243-000, Brasil;;-23,4906717,-46,606425;-23.491114115365658,-46.606708672834465
11855;05/11/2025 16:18:02;05/11/2025 16:03:36;Com Irregularidades;SELIMP - Claudio Rogério Ulhoa Cintra ;LOTE 3 - LIMPEBRAS | 40/SMSUB/COGEL/2025;Santana/Tucuruvi;Coleta e transporte de entulho e grandes objetos depositados irregularmente nas vias, logradouros  e áreas públicas;1;R. Paulo de Avelar, 1081 - Vila Dom Pedro II, São Paulo - SP, 02243-010, Brasil;;-23,4918434,-46,6000128;-23.49180180195489,-46.60000242213918
11856;05/11/2025 16:18:13;05/11/2025 16:02:02;Com Irregularidades;SELIMP - Claudio Rogério Ulhoa Cintra ;LOTE 3 - LIMPEBRAS | 40/SMSUB/COGEL/2025;Santana/Tucuruvi;Coleta e transporte de entulho e grandes objetos depositados irregularmente nas vias, logradouros  e áreas públicas;1;R. Paulo de Avelar, 1044 - Vila Dom Pedro II, São Paulo - SP, 02243-010, Brasil;;-23,4919433,-46,6004906;-23.49195884,-46.60059352
11857;05/11/2025 16:18:21;05/11/2025 15:54:42;Com Irregularidades;SELIMP - Claudio Rogério Ulhoa Cintra ;LOTE 3 - LIMPEBRAS | 40/SMSUB/COGEL/2025;Santana/Tucuruvi;Coleta e transporte de entulho e grandes objetos depositados irregularmente nas vias, logradouros  e áreas públicas;1;R. Cruz de Malta, 943 - Parada Inglesa, São Paulo - SP, 02248-001, Brasil;;-23,483328,-46,5998487;-23.48340620875868,-46.59984847537216
11858;05/11/2025 16:18:29;05/11/2025 15:16:37;Com Irregularidades;SELIMP - Claudio Rogério Ulhoa Cintra ;LOTE 3 - LIMPEBRAS | 40/SMSUB/COGEL/2025;Santana/Tucuruvi;Coleta e transporte de entulho e grandes objetos depositados irregularmente nas vias, logradouros  e áreas públicas;1;Av. Eng. Caetano Álvares, 6753 - Imirim, São Paulo - SP, 02413-200, Brasil;;-23,4772226,-46,6271887;-23.47692851,-46.62714604
11859;05/11/2025 16:18:40;05/11/2025 14:49:16;Com Irregularidades;SELIMP - Claudio Rogério Ulhoa Cintra ;LOTE 3 - LIMPEBRAS | 40/SMSUB/COGEL/2025;Santana/Tucuruvi;Varrição manual de vias e logradouros públicos;1;R. Adolfo Samuel, 62 - Parque Mandaqui, São Paulo - SP, 02418-100, Brasil;;;-23.470088,-46.6276538
11859;05/11/2025 16:18:40;05/11/2025 14:49:16;Com Irregularidades;SELIMP - Claudio Rogério Ulhoa Cintra ;LOTE 3 - LIMPEBRAS | 40/SMSUB/COGEL/2025;Santana/Tucuruvi;Varrição manual de vias e logradouros públicos;1;R. Adolfo Samuel, 62 - Parque Mandaqui, São Paulo - SP, 02418-100, Brasil;;-23,4699472,-46,6278534;-23.470088,-46.6276538
11886;05/11/2025 17:04:25;05/11/2025 17:00:56;Com Irregularidades;SELIMP - Claudio Rogério Ulhoa Cintra ;LOTE 3 - LIMPEBRAS | 40/SMSUB/COGEL/2025;Santana/Tucuruvi;Coleta e transporte de entulho e grandes objetos depositados irregularmente nas vias, logradouros  e áreas públicas;1;R. Pedro Madureira, 592 - Jardim Sao Paulo(Zona Norte), São Paulo - SP, 02044-140, Brasil;;-23,492919,-46,6169808;-23.49288388915083,-46.616594967566165
11993;06/11/2025 09:16:49;06/11/2025 09:11:40;Com Irregularidades;Vicente Malanga;LOTE 3 - LIMPEBRAS | 40/SMSUB/COGEL/2025;Santana/Tucuruvi;Varrição manual de vias e logradouros públicos;1;Av. Tucuruvi, 563 - Tucuruvi, São Paulo - SP, 02305-001, Brasil;;-23,4804973,-46,606297;-23.480407366761476,-46.60646487402884
11996;06/11/2025 09:20:26;06/11/2025 09:18:17;Com Irregularidades;Vicente Malanga;LOTE 3 - LIMPEBRAS | 40/SMSUB/COGEL/2025;Santana/Tucuruvi;Varrição manual de vias e logradouros públicos;1;Av. Mazzei, 156 - Vila Mazzei, São Paulo - SP, 02310-000, Brasil;;-23,4789749,-46,6052415;-23.478655,-46.6070467
